id;status;funcloc;sort_field;material_number;equipment_description;unique_id;qr_code_link;created_at
EMO003927;Available;;;10034400;"AC MOTOR;400V,50Hz,630kW,4P,400L,B3";4685;https://www.safesave.info/MIC.php?id=Fajar-MotorList4685;2023-11-21 09:21:33
EMO001839;Installed;FP-01-PM7-DRY-GRP2;G2.GB2/M;;"AC MOTOR;380V,59Hz,75kW,4P,280S";4686;https://www.safesave.info/MIC.php?id=Fajar-MotorList4686;2023-11-21 09:21:34
EMO001838;Available;;;10035943;"AC MOTOR;420V,60Hz,220kW,4P,280M,B3";4687;https://www.safesave.info/MIC.php?id=Fajar-MotorList4687;2023-11-21 09:21:35
EMO004909;Installed;FP-01-PM7-DRY-GRP3-CR12;PM7.G3.CR12(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4688;https://www.safesave.info/MIC.php?id=Fajar-MotorList4688;2023-11-21 09:21:36
EMO004907;Installed;FP-01-PM7-DRY-GRP3-CR03;PM7.G3.CR3(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4689;https://www.safesave.info/MIC.php?id=Fajar-MotorList4689;2023-11-21 09:21:37
EMO004910;Installed;FP-01-PM7-DRY-GRP3-CR14;PM7.G3.CR14(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4690;https://www.safesave.info/MIC.php?id=Fajar-MotorList4690;2023-11-21 09:21:38
EMO004908;Installed;FP-01-PM7-DRY-GRP3-CR04A;PM7.G3.CR4A(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4691;https://www.safesave.info/MIC.php?id=Fajar-MotorList4691;2023-11-21 09:21:39
EMO005185;Installed;FP-01-PM7-CSC-T182-P249;PM7.FDB-P/M;10011071;"AC MOTOR;380V,50Hz,7.5kW,2P,132S,B3";4692;https://www.safesave.info/MIC.php?id=Fajar-MotorList4692;2023-11-21 09:21:40
EMO005184;Installed;FP-01-PM7-CSC-T181-P248;PM7.C-S-P/M;10011071;"AC MOTOR;380V,50Hz,7.5kW,2P,132S,B3";4693;https://www.safesave.info/MIC.php?id=Fajar-MotorList4693;2023-11-21 09:21:41
MFB000192;Available;;;10016348;"VACUUM BLOWER;G2002BH19437GH47,G DENVER";4694;https://www.safesave.info/MIC.php?id=Fajar-MotorList4694;2023-11-21 09:21:42
EMO001607;Installed;FP-01-PM7-APS-T014-P039;P-AP-10/M;;"AC MOTOR;690V,50Hz,1000kW,6P,450C,B3";4695;https://www.safesave.info/MIC.php?id=Fajar-MotorList4695;2023-11-21 09:21:43
EMO001698;Installed;FP-01-PM7-APS-T038-P035;P-AP-6/M;;"AC MOTOR;690V,50Hz,1000kW,6P,450C,B3";4696;https://www.safesave.info/MIC.php?id=Fajar-MotorList4696;2023-11-21 09:21:44
EMO001700;Installed;FP-01-PM7-APS-T038-P038;P-AP-9/M;;"AC MOTOR;380V,50Hz,450kW,4P,400M,B3";4697;https://www.safesave.info/MIC.php?id=Fajar-MotorList4697;2023-11-21 09:21:45
EMO000366;Installed;FP-01-PM7-CAL-CAL1-SMR1;PM7.CALENDER BOTTOM MOTOR;;"AC MOTOR;420V,50Hz,335kW,4P";4698;https://www.safesave.info/MIC.php?id=Fajar-MotorList4698;2023-11-21 09:21:46
EMO000364;Available;;;10035961;"AC MOTOR;420V,50Hz,30kW,4P,200M,B3";4699;https://www.safesave.info/MIC.php?id=Fajar-MotorList4699;2023-11-21 09:21:47
EMO000365;Installed;FP-01-PM7-CAL-CAL1-TPR1;PM7.CALENDER TOP MOTOR;10010672;"AC MOTOR;420V,50HZ,15KW,4P,160L";4700;https://www.safesave.info/MIC.php?id=Fajar-MotorList4700;2023-11-21 09:21:48
EMO000369;Installed;FP-01-PM7-CUT-RWD1;PM7.MOUNT HOPE ROLL MOTOR;;"AC MOTOR;290V,50Hz,0.7kW";4701;https://www.safesave.info/MIC.php?id=Fajar-MotorList4701;2023-11-21 09:21:49
EMO000060;Installed;FP-01-PM7-CUT-RWD1;PM7.SLITER 1/M;;"AC MOTOR;290V,50Hz,0.75kW,4P,80M,B3";4702;https://www.safesave.info/MIC.php?id=Fajar-MotorList4702;2023-11-21 09:21:50
EMO000064;Installed;FP-01-PM7-CUT-RWD1;PM7.SLITER 2/M;;"AC MOTOR;290V,50Hz,0.7kW,4P,80M,B3";4703;https://www.safesave.info/MIC.php?id=Fajar-MotorList4703;2023-11-21 09:21:51
EMO001991;Installed;FP-01-SP3-RJS-T092-P092;SP3.P.70/M;10010668;"AC MOTOR;380V,50Hz,75kW,4P,250M,B3";4704;https://www.safesave.info/MIC.php?id=Fajar-MotorList4704;2023-11-21 09:21:52
EMO000116;Installed;FP-01-PM7-CUT-RWD1;PM7.SLITER 4/M;;"AC MOTOR;290V,50Hz,0.7kW,4P,80M,B3";4705;https://www.safesave.info/MIC.php?id=Fajar-MotorList4705;2023-11-21 09:21:53
EMO000118;Installed;FP-01-PM7-CUT-RWD1;PM7.SLITER 5/M;;"AC MOTOR;290V,50Hz,0.7kW,4P,80M,B3";4706;https://www.safesave.info/MIC.php?id=Fajar-MotorList4706;2023-11-21 09:21:54
EMO000119;Installed;FP-01-PM7-CUT-RWD1;PM7.SLITER 6/M;;"AC MOTOR;290V,50Hz,0.7kW,4P,80M,B3";4707;https://www.safesave.info/MIC.php?id=Fajar-MotorList4707;2023-11-21 09:21:55
EMO000120;Installed;FP-01-PM7-CUT-RWD1;PM7.SLITER 7/M;;"AC MOTOR;290V,50Hz,0.7kW,4P,80M,B3";4708;https://www.safesave.info/MIC.php?id=Fajar-MotorList4708;2023-11-21 09:21:56
EMO000258;Installed;FP-01-PM7-CUT-RWD1;PM7.SLITER 8/M;;"AC MOTOR;290V,50Hz,0.7kW,4P,80M,B3";4709;https://www.safesave.info/MIC.php?id=Fajar-MotorList4709;2023-11-21 09:21:57
EMO000263;Installed;FP-01-PM7-CUT-RWD1;PM7.SLITER 9/M;;"AC MOTOR;290V,50Hz,0.7kW,4P,80M,B3";4710;https://www.safesave.info/MIC.php?id=Fajar-MotorList4710;2023-11-21 09:21:58
EMO000264;Installed;FP-01-PM7-CUT-RWD1;PM7.SLITER 10/M;;"AC MOTOR;290V,50Hz,0.7kW,4P,80M,B3";4711;https://www.safesave.info/MIC.php?id=Fajar-MotorList4711;2023-11-21 09:21:59
EMO000266;Installed;FP-01-PM7-CUT-RWD1;PM7.SLITER 11/M;;"AC MOTOR;290V,50Hz,0.7kW,4P,80M,B3";4712;https://www.safesave.info/MIC.php?id=Fajar-MotorList4712;2023-11-21 09:22:00
EMO000340;Installed;FP-01-PM7-CUT-RWD1;PM7.SLITER 12/M;;"AC MOTOR;290V,50Hz,0.7kW,4P,80M,B3";4713;https://www.safesave.info/MIC.php?id=Fajar-MotorList4713;2023-11-21 09:22:01
EMO001851;Installed;FP-01-PM7-CUT-RWD1-FDR1;REW1.D2/GB/M;;"AC MOTOR;420V,50Hz,280kW,4P,280L";4714;https://www.safesave.info/MIC.php?id=Fajar-MotorList4714;2023-11-21 09:22:02
EMO001850;Installed;FP-01-PM7-CUT-RWD1-RDR1;REW1.D1/GB/M;;"AC MOTOR;420V,59Hz,280kW,4P,280L";4715;https://www.safesave.info/MIC.php?id=Fajar-MotorList4715;2023-11-21 09:22:03
EMO000047;Installed;FP-01-PM7-CUT-RWD1-UNWD;PM7.REW1.UNW/BLW/M;;"AC MOTOR;380V,50Hz,3.7kW,6P,132S,B3";4716;https://www.safesave.info/MIC.php?id=Fajar-MotorList4716;2023-11-21 09:22:04
EMO002670;Installed;FP-01-PM7-CUT-RWD1-UNWD;PM7.REW1.UNW/M;;"AC MOTOR;380V,50Hz,400kW,6P,400";4717;https://www.safesave.info/MIC.php?id=Fajar-MotorList4717;2023-11-21 09:22:05
EMO003259;Installed;FP-01-PM7-CUT-RWD2;PM7.RWD2.SLITTER MOVEMENT/M;;"AC MOTOR;380V,50Hz,1kW,2P";4718;https://www.safesave.info/MIC.php?id=Fajar-MotorList4718;2023-11-21 09:22:06
EMO001854;Installed;FP-01-PM7-CUT-RWD2-FDR2;REW2.D2/GB/M;;"AC MOTOR;420V,50.5Hz,315kW,4P,355H";4719;https://www.safesave.info/MIC.php?id=Fajar-MotorList4719;2023-11-21 09:22:07
EMO002552;Installed;FP-01-PM7-CUT-RWD2-LIPR;PM7.REW.LIR/M;;"AC MOTOR;420V,50Hz,90kW,4P,280M";4720;https://www.safesave.info/MIC.php?id=Fajar-MotorList4720;2023-11-21 09:22:08
EMO001853;Installed;FP-01-PM7-CUT-RWD2-RDR1;REW2.D1/GB/M;;"AC MOTOR;420V,50.5Hz,315kW,4P,355H";4721;https://www.safesave.info/MIC.php?id=Fajar-MotorList4721;2023-11-21 09:22:09
EMO002671;Installed;FP-01-PM7-CUT-RWD2-UNWD;PM7.RWD2.UNW/M;;"AC MOTOR;380V,65Hz,560kW,4P,450";4722;https://www.safesave.info/MIC.php?id=Fajar-MotorList4722;2023-11-21 09:22:10
EMO003258;Installed;FP-01-PM7-CUT-RWD2-UNWD;PM7.RWD2.UNW/BLW/M;;"AC MOTOR;380V,50Hz,5.5kW,6P,132S";4723;https://www.safesave.info/MIC.php?id=Fajar-MotorList4723;2023-11-21 09:22:11
EMO004911;Installed;FP-01-PM7-DRY-GRP4-CR04;PM7.G4.CR4(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4724;https://www.safesave.info/MIC.php?id=Fajar-MotorList4724;2023-11-21 09:22:12
EMO004912;Installed;FP-01-PM7-DRY-GRP4-CR06;PM7.G4.CR6(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4725;https://www.safesave.info/MIC.php?id=Fajar-MotorList4725;2023-11-21 09:22:13
EMO004913;Installed;FP-01-PM7-DRY-GRP4-CR15;PM7.G4.CR15(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4726;https://www.safesave.info/MIC.php?id=Fajar-MotorList4726;2023-11-21 09:22:14
EMO004914;Installed;FP-01-PM7-DRY-GRP4-CR17;PM7.G4.CR17(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4727;https://www.safesave.info/MIC.php?id=Fajar-MotorList4727;2023-11-21 09:22:15
EMO004915;Installed;FP-01-PM7-DRY-GRP5-CR03;PM7.G5.CR3(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4728;https://www.safesave.info/MIC.php?id=Fajar-MotorList4728;2023-11-21 09:22:16
EMO004916;Installed;FP-01-PM7-DRY-GRP5-CR04A;PM7.G5.CR4A(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4729;https://www.safesave.info/MIC.php?id=Fajar-MotorList4729;2023-11-21 09:22:17
EMO004917;Installed;FP-01-PM7-DRY-GRP5-CR12;PM7.G5.CR12(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4730;https://www.safesave.info/MIC.php?id=Fajar-MotorList4730;2023-11-21 09:22:18
EMO004918;Installed;FP-01-PM7-DRY-GRP5-CR14;PM7.G5.CR14(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4731;https://www.safesave.info/MIC.php?id=Fajar-MotorList4731;2023-11-21 09:22:19
EMO000373;Installed;FP-01-PM7-DRY-GRP6-DC39;PM7.G6.DYC39D/M;10010865;"AC MOTOR;420V,59Hz,90kW,4P,250MD,B3";4732;https://www.safesave.info/MIC.php?id=Fajar-MotorList4732;2023-11-21 09:22:20
EMO000388;Installed;FP-01-PM7-DRY-GRP6-DC37;PM7.G6.DYC37D/M;10010865;"AC MOTOR;420V,59Hz,90kW,4P,250MD,B3";4733;https://www.safesave.info/MIC.php?id=Fajar-MotorList4733;2023-11-21 09:22:21
EMO000479;Installed;FP-01-PM7-DRY-GRP6-DC36;PM7.G6.DYC36D/M;10010865;"AC MOTOR;420V,59Hz,90kW,4P,250MD,B3";4734;https://www.safesave.info/MIC.php?id=Fajar-MotorList4734;2023-11-21 09:22:22
EMO000480;Installed;FP-01-PM7-DRY-GRP6-DC38;PM7.G6.DYC38D/M;;"AC MOTOR;420V,59Hz,90kW,4P,250MD,B3";4735;https://www.safesave.info/MIC.php?id=Fajar-MotorList4735;2023-11-21 09:22:23
EMO000597;Installed;FP-01-PM7-DRY-GRP6-DC42;PM7.G6.DYC42D/M;10010865;"AC MOTOR;420V,59Hz,90kW,4P,250MD,B3";4736;https://www.safesave.info/MIC.php?id=Fajar-MotorList4736;2023-11-21 09:22:24
EMO000670;Installed;FP-01-PM7-DRY-GRP6-DC40;PM7.G6.DYC40D/M;;"AC MOTOR;420V,59Hz,90kW,4P,250MD,B3";4737;https://www.safesave.info/MIC.php?id=Fajar-MotorList4737;2023-11-21 09:22:25
EMO000700;Installed;FP-01-PM7-DRY-GRP6-DC41;PM7.G6.DYC41D/M;;"AC MOTOR;420V,59Hz,90kW,4P,250MD,B3";4738;https://www.safesave.info/MIC.php?id=Fajar-MotorList4738;2023-11-21 09:22:26
EMO000732;Available;;;10010865;"AC MOTOR;420V,59Hz,90kW,4P,250MD,B3";4739;https://www.safesave.info/MIC.php?id=Fajar-MotorList4739;2023-11-21 09:22:27
EMO003733;Available;;;10010638;"AC MOTOR;420V,50Hz,7.5KW,8P,160L,B3";4740;https://www.safesave.info/MIC.php?id=Fajar-MotorList4740;2023-11-21 09:22:28
EMO001846;Installed;FP-01-PM7-DRY-GRP7;G7.GB1/M;;"AC MOTOR;420V,59Hz,90kW,4P,250MD";4741;https://www.safesave.info/MIC.php?id=Fajar-MotorList4741;2023-11-21 09:22:29
EMO004919;Installed;FP-01-PM7-DRY-GRP7-DC47;PM7.G7.DYC47(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4742;https://www.safesave.info/MIC.php?id=Fajar-MotorList4742;2023-11-21 09:22:30
EMO004920;Installed;FP-01-PM7-DRY-GRP7-VD10;PM7.G3.VD10(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4743;https://www.safesave.info/MIC.php?id=Fajar-MotorList4743;2023-11-21 09:22:31
EMO001848;Installed;FP-01-PM7-DRY-GRP9;PM7.G9.GB/M;;"AC MOTOR;420V,59Hz,335kW,4P,315H";4744;https://www.safesave.info/MIC.php?id=Fajar-MotorList4744;2023-11-21 09:22:32
EMO004921;Installed;FP-01-PM7-DRY-GRP8-CR03;PM7.G8.CR3(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4745;https://www.safesave.info/MIC.php?id=Fajar-MotorList4745;2023-11-21 09:22:33
EMO004922;Installed;FP-01-PM7-DRY-GRP8-CR05;PM7.G8.CR5(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4746;https://www.safesave.info/MIC.php?id=Fajar-MotorList4746;2023-11-21 09:22:34
EMO004923;Installed;FP-01-PM7-DRY-GRP8-CR13;PM7.G8.CR13(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4747;https://www.safesave.info/MIC.php?id=Fajar-MotorList4747;2023-11-21 09:22:35
EMO004924;Installed;FP-01-PM7-DRY-GRP8-CR15;PM7.G8.CR15(D)/M;;"AC MOTOR;420V,50Hz,75kW,4P,250MD,B3";4748;https://www.safesave.info/MIC.php?id=Fajar-MotorList4748;2023-11-21 09:22:36
EMO003469;Available;;;10010638;"AC MOTOR;420V,50Hz,7.5KW,8P,160L,B3";4749;https://www.safesave.info/MIC.php?id=Fajar-MotorList4749;2023-11-21 09:22:37
EMO000371;Installed;FP-01-PM7-DRY-SZPR;PM7.SIZE PRESS CARRIER ROPE/M;;"AC MOTOR;380V,50Hz,22kW,4P,180L";4750;https://www.safesave.info/MIC.php?id=Fajar-MotorList4750;2023-11-21 09:22:38
EMO000786;Available;;;10010638;"AC MOTOR;420V,50Hz,7.5KW,8P,160L,B3";4751;https://www.safesave.info/MIC.php?id=Fajar-MotorList4751;2023-11-21 09:22:39
EMO000787;Installed;FP-01-PM7-DRY-SZPR-PR02;PM7.SIZE PRESS PAPER ROLL 2/M;10010638;"AC MOTOR;420V,52Hz,7.5KW,8P,160L";4752;https://www.safesave.info/MIC.php?id=Fajar-MotorList4752;2023-11-21 09:22:40
EMO000800;Installed;FP-01-PM7-DRY-GRP6-PR01;PM7.GR.6 DRYER PAPER ROLL/M;10010638;"AC MOTOR;420V,52Hz,7.5KW,8P,160L,B3";4753;https://www.safesave.info/MIC.php?id=Fajar-MotorList4753;2023-11-21 09:22:41
EMO001845;Available;;;10031222;"AC MOTOR;420V,59Hz,150kW,4P,280M,B3";4754;https://www.safesave.info/MIC.php?id=Fajar-MotorList4754;2023-11-21 09:22:42
EMO000850;Installed;FP-01-PM7-DRY-SZPR-SPRB;PM7.BLOWER SIZE PRESS BOTTOM/M;;MOTOR;4755;https://www.safesave.info/MIC.php?id=Fajar-MotorList4755;2023-11-21 09:22:43
EMO001844;Installed;FP-01-PM7-DRY-GRP1;PM7.G1.GB/M;10010637;"AC MOTOR;420V,50Hz,160kW,4P,280M,B3";4756;https://www.safesave.info/MIC.php?id=Fajar-MotorList4756;2023-11-21 09:22:44
EMO000839;Installed;FP-01-PM7-DRY-SZPR-SPRT;PM7.BLOWER SIZE PRESS TOP/M;;MOTOR;4757;https://www.safesave.info/MIC.php?id=Fajar-MotorList4757;2023-11-21 09:22:45
EMO000864;Installed;FP-01-PM7-REL-PPRL;PM7.REEL CARRIER ROPE MOTOR;;"AC MOTOR;380V,50Hz,22kW,4P,180L";4758;https://www.safesave.info/MIC.php?id=Fajar-MotorList4758;2023-11-21 09:22:46
EMO000859;Installed;FP-01-PM7-REL-PPRL-ER01;PM7.REEL EXPANDER ROLL MOTOR;;MOTOR;4759;https://www.safesave.info/MIC.php?id=Fajar-MotorList4759;2023-11-21 09:22:47
EMO000858;Installed;FP-01-PM7-REL-PPRL-PR01;PM7.REEL PAPER ROLL MOTOR;10010638;"AC MOTOR;420V,50Hz,7.5KW,8P";4760;https://www.safesave.info/MIC.php?id=Fajar-MotorList4760;2023-11-21 09:22:48
EMO001849;Installed;FP-01-PM7-REL-PPRL-RDR1;PPR.RD/GB/M;;"AC MOTOR;420V,300kW,4P";4761;https://www.safesave.info/MIC.php?id=Fajar-MotorList4761;2023-11-21 09:22:49
EMO002702;Installed;FP-01-PM7-WET-BTWR-HB02;PM7.BTWR.HB.TWP(M2207)/M;10010653;"AC MOTOR;380V,50HZ,110KW,4P,315S";4762;https://www.safesave.info/MIC.php?id=Fajar-MotorList4762;2023-11-21 09:22:50
EMO003204;Installed;FP-01-PM7-WET-PRS1-FR07;PM7.P1.FR7.AUMA MOTOR;10023197;"AC MOTOR;380V,50Hz,1.4kW,2P";4763;https://www.safesave.info/MIC.php?id=Fajar-MotorList4763;2023-11-21 09:22:51
EMO003210;Installed;FP-01-PM7-WET-PRS1-FR08;PM7.P1.FR8.AUMA MOTOR;10023197;"AC MOTOR;380V,50Hz,1.4kW,2P";4764;https://www.safesave.info/MIC.php?id=Fajar-MotorList4764;2023-11-21 09:22:52
EMO003281;Installed;FP-01-PM7-WET-PRS1-PSRB;PM7.PRS1.BOTT.UB.AUMA MOTOR;;"AC MOTOR;380V,50Hz,0.4kW,2P";4765;https://www.safesave.info/MIC.php?id=Fajar-MotorList4765;2023-11-21 09:22:53
EMO003280;Installed;FP-01-PM7-WET-PRS1-PSRT;PM7.PRS1.TOP.UB.AUMA MOTOR;10023197;"AC MOTOR;380V,50Hz,0.4kW,2P";4766;https://www.safesave.info/MIC.php?id=Fajar-MotorList4766;2023-11-21 09:22:54
EMO003201;Installed;FP-01-PM7-WET-PRS1-PUR1;PM7.P1.PUR.AUMA MOTOR;10023197;"AC MOTOR;380V,50Hz,1.4kW,2P";4767;https://www.safesave.info/MIC.php?id=Fajar-MotorList4767;2023-11-21 09:22:55
EMO003247;Installed;FP-01-PM7-WET-PRS2-FR06;PM7.P2.FR6.AUMA MOTOR;10023197;"AC MOTOR;380V,50Hz,1.4kW,2P";4768;https://www.safesave.info/MIC.php?id=Fajar-MotorList4768;2023-11-21 09:22:56
EMO003248;Installed;FP-01-PM7-WET-PRS2-FR07;PM7.P2.FR7.AUMA MOTOR;10023197;"AC MOTOR;380V,50Hz,1.4kW,2P";4769;https://www.safesave.info/MIC.php?id=Fajar-MotorList4769;2023-11-21 09:22:57
EMO003282;Installed;FP-01-PM7-WET-PRS2-PSRB;PM7.PRS2.BOTT.UB.AUMA MOTOR;;"AC MOTOR;380V,50Hz,0.4kW,2P";4770;https://www.safesave.info/MIC.php?id=Fajar-MotorList4770;2023-11-21 09:22:58
EMO002703;Installed;FP-01-PM7-WET-TPWR-HB01;PM7.TPWR.HB.TWP(M2227)/M;10010653;"AC MOTOR;380V,50HZ,110KW,4P,315S";4771;https://www.safesave.info/MIC.php?id=Fajar-MotorList4771;2023-11-21 09:22:59
MGB000453;Installed;FP-01-SP7-SPA-CRN1-HST1;SP7.CRN.DE.16T.A/GB;;GEAR BOX;4772;https://www.safesave.info/MIC.php?id=Fajar-MotorList4772;2023-11-21 09:23:00
EMO002608;Installed;FP-01-SP7-SPA-CRN1-HST1;SP7.CRN.DE.16T.A/M1_FAST;;"MOTOR;11,4KW,4P";4773;https://www.safesave.info/MIC.php?id=Fajar-MotorList4773;2023-11-21 09:23:01
MGB000454;Installed;FP-01-SP7-SPA-CRN1-HST2;SP7.CRN.DE.16T.B/GB;;GEAR BOX;4774;https://www.safesave.info/MIC.php?id=Fajar-MotorList4774;2023-11-21 09:23:02
EMO002966;Installed;FP-01-SP7-SPA-CRN1-HST2;SP7.CRN.DE.16T.B/M1_FAST;;MOTOR,AC,KBH140B4,DEMAG,11.4KW,32A,380V;4775;https://www.safesave.info/MIC.php?id=Fajar-MotorList4775;2023-11-21 09:23:03
MGM000236;Available;;;10026419;"GR.BOX;i=55.7,AMK30DD-MO-35-1-55.7,DEMAG";4776;https://www.safesave.info/MIC.php?id=Fajar-MotorList4776;2023-11-21 09:23:04
MGM000237;Installed;FP-01-SP7-SPA-CRN1-XTR2;SP7.CRN.DE.16T.B/CT/GM;;GEARMOTOR CROSS TRAVEL 2;4777;https://www.safesave.info/MIC.php?id=Fajar-MotorList4777;2023-11-21 09:23:05
MGM000233;Installed;FP-01-SP7-SPA-CRN1-LTR1;SP7.CRN.DE.2X16T/LT1/GM;;GEARMOTOR LONG TRAVEL 1;4778;https://www.safesave.info/MIC.php?id=Fajar-MotorList4778;2023-11-21 09:23:06
MGM000235;Installed;FP-01-SP7-SPA-CRN1-LTR2;SP7.CRN.DE.2X16T/LT2/GM;;GEARMOTOR LONG TRAVEL 2;4779;https://www.safesave.info/MIC.php?id=Fajar-MotorList4779;2023-11-21 09:23:07
MGB000455;Installed;FP-01-PM7-PMA-CRN2-HST1;PM7.CRN.DE.32T.A/GB;;GEAR BOX;4780;https://www.safesave.info/MIC.php?id=Fajar-MotorList4780;2023-11-21 09:23:08
EMO002610;Installed;FP-01-PM7-PMA-CRN2-HST1;PM7.CRN.DE.32T.A/M1_FAST;;MOTOR;4781;https://www.safesave.info/MIC.php?id=Fajar-MotorList4781;2023-11-21 09:23:09
MGB000456;Available;;;10026420;"GR.BOX;i=15.7,FG10-U0-H1-F1-15.7,DEMAG";4782;https://www.safesave.info/MIC.php?id=Fajar-MotorList4782;2023-11-21 09:23:10
EMO002611;Installed;FP-01-PM7-PMA-CRN2-HST2;PM7.CRN.DE.63T.B/M1_FAST;;MOTOR;4783;https://www.safesave.info/MIC.php?id=Fajar-MotorList4783;2023-11-21 09:23:11
MGB000457;Installed;FP-01-PM7-PMA-CRN2-HST3;PM7.CRN.DE.32T.C/GB;;GEAR BOX;4784;https://www.safesave.info/MIC.php?id=Fajar-MotorList4784;2023-11-21 09:23:12
EMO002612;Available;;;10010632;"CRANE MOTOR;380V,50Hz,20KW,4P,43A";4785;https://www.safesave.info/MIC.php?id=Fajar-MotorList4785;2023-11-21 09:23:13
MGM000240;Installed;FP-01-PM7-PMA-CRN2-XTR1;PM7.CRN.DE.32T.A/CT/GM;;GEARMOTOR CROSS TRAVEL 1;4786;https://www.safesave.info/MIC.php?id=Fajar-MotorList4786;2023-11-21 09:23:14
MGM000241;Available;;;10026412;"GR.BOX;i=139,ADE60TD-D1-0-11-1-139,DEMAG";4787;https://www.safesave.info/MIC.php?id=Fajar-MotorList4787;2023-11-21 09:23:15
MGM000242;Installed;FP-01-PM7-PMA-CRN2-XTR3;PM7.CRN.DE.32T.C/CT/GM;;GEARMOTOR CROSS TRAVEL 3;4788;https://www.safesave.info/MIC.php?id=Fajar-MotorList4788;2023-11-21 09:23:16
EMO003007;Installed;FP-01-PM7-PMA-CRN2-LTR2;PM7.CRN.DE.32-63-32T/LT2/M;10010639;"CRANE MOTOR;380V,50Hz,0.88/3.5kW,8/2P";4789;https://www.safesave.info/MIC.php?id=Fajar-MotorList4789;2023-11-21 09:23:17
MGM000239;Installed;FP-01-PM7-PMA-CRN2-LTR2;PM7.CRN.DE.32-63-32T/LT2/GM;;GEARMOTOR LONG TRAVEL 2;4790;https://www.safesave.info/MIC.php?id=Fajar-MotorList4790;2023-11-21 09:23:18
MGB000458;Installed;FP-01-PM7-PMA-CRN3-HST1;PM7.CRN.DE.32T 1FIN/GB;;GEAR BOX;4791;https://www.safesave.info/MIC.php?id=Fajar-MotorList4791;2023-11-21 09:23:19
EMO002613;Installed;FP-01-PM7-PMA-CRN3-HST1;PM7.CRN.DE.32T 1FIN/M1_FAST;;MOTOR;4792;https://www.safesave.info/MIC.php?id=Fajar-MotorList4792;2023-11-21 09:23:20
MGB000459;Available;;;10026417;"GR.BOX;i=9.95,FG10,DEMAG";4793;https://www.safesave.info/MIC.php?id=Fajar-MotorList4793;2023-11-21 09:23:21
EMO002614;Installed;FP-01-PM7-PMA-CRN3-HST2;PM7.CRN.DE.32T 2FIN/M1_FAST;;MOTOR;4794;https://www.safesave.info/MIC.php?id=Fajar-MotorList4794;2023-11-21 09:23:22
MGM000245;Available;;;10025806;"GR.BOX;i=87.4,ADK50TD-D1-0-50-1-87.4,DEM";4795;https://www.safesave.info/MIC.php?id=Fajar-MotorList4795;2023-11-21 09:23:23
MGM000246;Installed;FP-01-PM7-PMA-CRN3-XTR2;PM7.CRN.DE.32T 2FIN/CT/GM;;GEARMOTOR CROSS TRAVEL 2;4796;https://www.safesave.info/MIC.php?id=Fajar-MotorList4796;2023-11-21 09:23:24
MGM000982;Installed;FP-01-PM7-PMA-CRN3-LTR1;PM7.CRN.DE.2X32T/LT1/GM;10020566;"GR.MOTOR;3.5kW,i=2.21,ADE50TD,DEMAG";4797;https://www.safesave.info/MIC.php?id=Fajar-MotorList4797;2023-11-21 09:23:25
EMO003492;Installed;FP-01-PM7-PMA-CRN3-LTR2;PM7.CRN.DE.2X32T/LT2/M;10010506;MOTOR AC,ZBF112A8/2B050,DEMAG,0,46/1,9KW;4798;https://www.safesave.info/MIC.php?id=Fajar-MotorList4798;2023-11-21 09:23:26
EMO005152;Installed;FP-01-SP7-OCC-T028-P246;SP7.P-3-41/M;;"AC MOTOR;3000V,50Hz,355kW,6P,450L,B3";4799;https://www.safesave.info/MIC.php?id=Fajar-MotorList4799;2023-11-21 09:23:27
EMO005153;Installed;FP-01-SP7-WRS-T110-P247;SP7.P-FS-4/M;10010697;"AC MOTOR;380V,50Hz,18.5kW,2P,160L,B3";4800;https://www.safesave.info/MIC.php?id=Fajar-MotorList4800;2023-11-21 09:23:28
MGM000738;Installed;FP-01-SP7-OCC-DSP1-DE02;SP7.M-25A/GM;10008619;"GR.MOTOR;11kW,i=138,K168-LA160MB4F,TATUN";4801;https://www.safesave.info/MIC.php?id=Fajar-MotorList4801;2023-11-21 09:23:29
