id;status;sort_field;funcloc;material_number;equipment_description;unique_id;qr_code_link;created_at
MGB000246;Installed;PM5.P2.PUR/GB;FP-01-PM5-WET-PRS2-PUR1;;"GR.BOX;i=4.063,RHA9050P11-RLF-4,PARAMAX";;;2023-11-21 10:32:26
MGM000981;Installed;PM5.P2.STRETCHER.TP/GM;FP-01-PM5-WET-PRS2-SM13;10031387;"GR.MOTOR;1.8kW,i=7,TL-508,JUD";;;2023-11-21 10:32:27
MGM000883;Installed;PM5.P2.STRETCHER.BT/GM;FP-01-PM5-WET-PRS2-SM14;10031387;"GR.MOTOR;1.8kW,i=7,TL-508,JUD";;;2023-11-21 10:32:28
MGB000249;Installed;PM5.TF.DR/GB;FP-01-PM5-WET-TPFR-DR01;;"GR.BOX;i=3,SPA080P1-RLC-3.15,PARAMAX";;;2023-11-21 10:32:29
MGM000896;Installed;PM5.TF.STRECHER/GM;FP-01-PM5-WET-TPFR-SM15;10031364;"GR.MOTOR;2.2kW,i=7.66,TL-510-V2,JUD";;;2023-11-21 10:32:30
EMO003661;Installed;PM5.WET.TPFR/HP.SW01.MOTOR;FP-01-PM5-WET-TPFR-SW01;;MOTOR KADANT GENESIS HP SHOWER;;;2023-11-21 10:32:31
MGB000540;Installed;PM5.M-SF-1/GB;FP-01-PM5-WRS-FU05;10008497;"GR.BOX;i=24.92,FAF 97 DV160M4,SEW";;;2023-11-21 10:32:32
MGB000215;Installed;PM5.M-SF-2/GB;FP-01-PM5-WRS-FU06;;"GR.BOX;i=24.92,FAF97 DV 160M4,SEW EURODR";;;2023-11-21 10:32:33
EMO003215;Installed;PM5.P-BW-5/M;FP-01-PM5-WRS-T022-P196;10010595;"AC MOTOR;380V,50Hz,90kW,8P,315S,B3";;;2023-11-21 10:32:34
MGB000216;Installed;PM5.M-36/GB;FP-01-PM5-WRS-TH04;;"GR.BOX;i=15.84,KA 77/T AM132S/M,SEW EURO";;;2023-11-21 10:32:35
MGM000463;Installed;PM5.WRS.TH04/GM;FP-01-PM5-WRS-TH04;10008806;"GR.MOTOR;7.5kW,i=15.84,KA77 AM132S/M,SEW";;;2023-11-21 10:32:36
EMO001423;Installed;P-AP-3/M;FP-01-PM7-APS-T016-P032;10010563;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";;;2023-11-21 10:32:37
EMO003889;Installed;PM7.P.AP.8/M;FP-01-PM7-APS-T017-P037;10028745;"AC MOTOR;380V,50Hz,30kW,2P,200M,B3";;;2023-11-21 10:32:38
MGB000465;Installed;PM7.A-B-4/GB;FP-01-PM7-BRS-T102-A026;;"GR.BOX;i=12.842,PHA9035R2-RRF-12.5,PARAM";;;2023-11-21 10:32:39
MGB000067;Installed;PM7.A-B-5/GB;FP-01-PM7-BRS-T102-A027;;"GR.BOX;i=9.75,6BU10,RADICON";;;2023-11-21 10:32:40
MGB000467;Installed;PM7.A-B-7/GB;FP-01-PM7-BRS-T104-A029;;"GR.BOX;i=3.1087,1040,SANTASALO";;;2023-11-21 10:32:41
MGB000468;Installed;PM7.A-B-8/GB;FP-01-PM7-BRS-T104-A030;;"GR.BOX;i=5.59,1040,SANTASALO";;;2023-11-21 10:32:42
EMO003140;Installed;PM7.P-B-5/M;FP-01-PM7-BRS-T105-P106;10010569;"AC MOTOR;3000V,50Hz,250kW,4P,355M,B3";;;2023-11-21 10:32:43
MDO000259;Installed;PM7.CAL.CAL1.SMR1.DR;FP-01-PM7-CAL-CAL1-SMR1;;DOCTOR;;;2023-11-21 10:32:44
MGB000693;Installed;PM7.CAL.CAL1.SMR1/GB;FP-01-PM7-CAL-CAL1-SMR1;10025143;"GR.BOX;i=3.148,Z450.1-348,GAPCON";;;2023-11-21 10:32:45
EMO005005;Installed;PM7.CALENDER SPREADER ROLL MOT;FP-01-PM7-CAL-CAL1-SPDR;10035961;"AC MOTOR;420V,50Hz,30kW,4P,200M,B3";;;2023-11-21 10:32:46
MDO000260;Installed;PM7.CAL.CAL1.TPR1.DR;FP-01-PM7-CAL-CAL1-TPR1;;DOCTOR;;;2023-11-21 10:32:47
MFB000193;Installed;PM7.CUT.BL21.BLW;FP-01-PM7-CUT-BL21;10016348;"V.BLOWER;45kW,LGO 30 th,M&Y";;;2023-11-21 10:32:48
MFB000175;Installed;PM7.REW.TB1;FP-01-PM7-CUT-BL22;;"BLOWER;18.5kW,TB.11/2";;;2023-11-21 10:32:49
MFB000176;Installed;PM7.REW.TB2;FP-01-PM7-CUT-BL23;;"BLOWER;37kW,TB.11/2";;;2023-11-21 10:32:50
EMO000065;Installed;PM7.SLITER 3/M;FP-01-PM7-CUT-RWD1;;"AC MOTOR;290V,50Hz,0.7kW,4P,80M,B3";;;2023-11-21 10:32:51
MGB000352;Installed;PM7.REW1.D2.GB;FP-01-PM7-CUT-RWD1-FDR1;;"GR.BOX;i=2.040,PHD 9070 P12 -L-R-2,PARAM";;;2023-11-21 10:32:52
MGB000353;Installed;PM7.REW1.LIR.GB;FP-01-PM7-CUT-RWD1-LIPR;;"GR.BOX;i=2,LA-140,VALMET-FINLAND";;;2023-11-21 10:32:53
MGB000351;Installed;PM7.REW1.D1.GB;FP-01-PM7-CUT-RWD1-RDR1;;"GR.BOX;i=2.040,PHD 9070 P12 -L-R-2,PARAM";;;2023-11-21 10:32:54
MGB000078;Installed;PM7.REW1.UNW/GB;FP-01-PM7-CUT-RWD1-UNWD;;"GR.BOX;i=1.97,1C 280 RE,SEW-SANTASALO";;;2023-11-21 10:32:55
EMO002546;Installed;PM7.RWD2.CHK1/M;FP-01-PM7-CUT-RWD2;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L1";;;2023-11-21 10:32:56
EMO002548;Installed;PM7.RWD2.CHK2/M;FP-01-PM7-CUT-RWD2;;"AC MOTOR;380V;50Hz,2.2kW,4P,100L1";;;2023-11-21 10:32:57
EMO002549;Installed;PM7.RWD2.COR/M;FP-01-PM7-CUT-RWD2;;"AC MOTOR;380V,50Hz,4P";;;2023-11-21 10:32:58
EMO003260;Installed;PM7.RWD2.UNW.SHIFTER/M;FP-01-PM7-CUT-RWD2;;Shifter Unwinder Motor;;;2023-11-21 10:32:59
EMO003261;Installed;PM7.RWD2.SLITTER SUCTION/M;FP-01-PM7-CUT-RWD2;;"AC MOTOR;380V,50Hz,0.7kW,2P";;;2023-11-21 10:33:00
MGM000443;Installed;PM7.RWD2.CHK/GM-TS;FP-01-PM7-CUT-RWD2;10008620;"GR.MOTOR;2.2kW,i=5.36,KA37-DV100 M4/BMG";;;2023-11-21 10:33:01
MGB000443;Installed;PM7.REW.D2/GB;FP-01-PM7-CUT-RWD2-FDR1;;"GR.BOX;PHD9070P12-LR,PARAMAX";;;2023-11-21 10:33:02
MGB000355;Installed;PM7.REW2.D2.GB;FP-01-PM7-CUT-RWD2-FDR2;;GEARBOX;;;2023-11-21 10:33:03
MGB000444;Installed;PM7.REW.LIR/GB;FP-01-PM7-CUT-RWD2-LIPR;;GEAR BOX;;;2023-11-21 10:33:04
MGB000354;Installed;PM7.REW2.D1.GB;FP-01-PM7-CUT-RWD2-RDR1;;GEARBOX;;;2023-11-21 10:33:05
MGB000445;Installed;PM7.REW.D1/GB;FP-01-PM7-CUT-RWD2-RDR1;;GEAR BOX;;;2023-11-21 10:33:06
MGB000080;Installed;PM7.RWD2.UNW/GB;FP-01-PM7-CUT-RWD2-UNWD;;"GR.BOX;i=2.52,H1 SH 13 A,SIEMENS/FLENDER";;;2023-11-21 10:33:07
MGB000337;Installed;PM7.G1.GB;FP-01-PM7-DRY-GRP1;;GEARBOX;;;2023-11-21 10:33:08
MGB000933;Installed;PM7.DRY.GRP1.GR;FP-01-PM7-DRY-GRP1;;GEAR REDUCER PM7 GROUP 1 DRIVE;;;2023-11-21 10:33:09
MDO000294;Installed;PM7.G1.DYC1/DR;FP-01-PM7-DRY-GRP1-DC01;;DOCTOR;;;2023-11-21 10:33:10
MGB000761;Installed;PM7.G1.DYC1/GB;FP-01-PM7-DRY-GRP1-DC01;10008678;"GR.BOX;i=6.80,PHA9030P2-LRF-7.1,SUMITOMO";;;2023-11-21 10:33:11
MDO000293;Installed;PM7.G1.DYC2/DR;FP-01-PM7-DRY-GRP1-DC02;;DOCTOR;;;2023-11-21 10:33:12
MDO000295;Installed;PM7.G1.DYC3/DR;FP-01-PM7-DRY-GRP1-DC03;;DOCTOR;;;2023-11-21 10:33:13
MDO000296;Installed;PM7.G1.DYC4/DR;FP-01-PM7-DRY-GRP1-DC04;;DOCTOR;;;2023-11-21 10:33:14
EMO001843;Installed;G2.GB1/M;FP-01-PM7-DRY-GRP2;10035943;"AC MOTOR;420V,60Hz,200kW,4P,280M,B3";;;2023-11-21 10:33:15
MGB000339;Installed;PM7.G2.GB1;FP-01-PM7-DRY-GRP2;;"GR.BOX;i=6.238,LAE-315q,VALMET";;;2023-11-21 10:33:16
MGB000654;Installed;PM7.G2.GB2;FP-01-PM7-DRY-GRP2;;"GR.BOX;i=?,1C125PM,SEW EURODRIVE";;;2023-11-21 10:33:17
MGB000934;Installed;PM7.DRY.GRP2.GR;FP-01-PM7-DRY-GRP2;;GEAR REDUCER PM7 GROUP 2 DRIVE;;;2023-11-21 10:33:18
MDO000297;Installed;PM7.G2.DYC5/DR;FP-01-PM7-DRY-GRP2-DC05;;DOCTOR;;;2023-11-21 10:33:19
MDO000298;Installed;PM7.G2.DYC6/DR;FP-01-PM7-DRY-GRP2-DC06;;DOCTOR;;;2023-11-21 10:33:20
MDO000299;Installed;PM7.G2.DYC7/DR;FP-01-PM7-DRY-GRP2-DC07;;DOCTOR;;;2023-11-21 10:33:21
MDO000300;Installed;PM7.G2.DYC8/DR;FP-01-PM7-DRY-GRP2-DC08;;DOCTOR;;;2023-11-21 10:33:22
MGB000432;Installed;PM7.G2.DYC8/GB;FP-01-PM7-DRY-GRP2-DC08;;GEAR BOX;;;2023-11-21 10:33:23
MGB000341;Installed;PM7.G3.GB;FP-01-PM7-DRY-GRP3;;"GR.BOX;i=6.238,LAE-315,VALMET";;;2023-11-21 10:33:24
MGB000935;Installed;PM7.DRY.GRP3.GR;FP-01-PM7-DRY-GRP3;;GEAR REDUCER PM7 GROUP 3 DRIVE;;;2023-11-21 10:33:25
MGB001092;Installed;PM7.G3.CR3(D)/GB;FP-01-PM7-DRY-GRP3-CR03;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:33:26
MGB001093;Installed;PM7.G3.CR4A(D)/GB;FP-01-PM7-DRY-GRP3-CR04A;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:33:27
MGB001090;Installed;PM7.G3.CR12(D)/GB;FP-01-PM7-DRY-GRP3-CR12;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:33:28
MGB001091;Installed;PM7.G3.CR14(D)/GB;FP-01-PM7-DRY-GRP3-CR14;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:33:29
MDO000302;Installed;PM7.G3.DYC10/DR;FP-01-PM7-DRY-GRP3-DC10;;DOCTOR;;;2023-11-21 10:33:30
MGM000259;Installed;PM7.G3.DYC10/DR/GM;FP-01-PM7-DRY-GRP3-DC10;;"GR.MOTOR;0.75kW,NL05-400752003,MINCHUEN";;;2023-11-21 10:33:31
MDO000303;Installed;PM7.G3.DYC11/DR;FP-01-PM7-DRY-GRP3-DC11;;DOCTOR;;;2023-11-21 10:33:32
MDO000304;Installed;PM7.G3.DYC12/DR;FP-01-PM7-DRY-GRP3-DC12;;DOCTOR;;;2023-11-21 10:33:33
MDO000305;Installed;PM7.G3.DYC13/DR;FP-01-PM7-DRY-GRP3-DC13;;DOCTOR;;;2023-11-21 10:33:34
MDO000306;Installed;PM7.G3.DYC14/DR;FP-01-PM7-DRY-GRP3-DC14;;DOCTOR;;;2023-11-21 10:33:35
MDO000307;Installed;PM7.G3.DYC15/DR;FP-01-PM7-DRY-GRP3-DC15;;DOCTOR;;;2023-11-21 10:33:36
MDO000308;Installed;PM7.G3.DYC16/DR;FP-01-PM7-DRY-GRP3-DC16;;DOCTOR;;;2023-11-21 10:33:37
MGB000342;Installed;PM7.G4.GB;FP-01-PM7-DRY-GRP4;;"GR.BOX;i=5.3684,1G260PM,SEW";;;2023-11-21 10:33:38
MGB000936;Installed;PM7.DRY.GRP4.GR;FP-01-PM7-DRY-GRP4;;GEAR REDUCER PM7 GROUP 4 DRIVE;;;2023-11-21 10:33:39
MGB001096;Installed;PM7.G4.CR4(D)/GB;FP-01-PM7-DRY-GRP4-CR04;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:33:40
MGB001097;Installed;PM7.G4.CR6(D)/GB;FP-01-PM7-DRY-GRP4-CR06;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:33:41
MGB001094;Installed;PM7.G4.CR15(D)/GB;FP-01-PM7-DRY-GRP4-CR15;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:33:42
MGB001095;Installed;PM7.G4.CR17(D)/GB;FP-01-PM7-DRY-GRP4-CR17;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:33:43
MDO000309;Installed;PM7.G4.DYC17/DR;FP-01-PM7-DRY-GRP4-DC17;;DOCTOR;;;2023-11-21 10:33:44
MGM000266;Installed;PM7.G4.DYC17/DR/GM;FP-01-PM7-DRY-GRP4-DC17;;"GR.MOTOR;7.5kW,R67DT80K4,SEW-EURODRIVE";;;2023-11-21 10:33:45
MDO000310;Installed;PM7.G4.DYC18/DR;FP-01-PM7-DRY-GRP4-DC18;;DOCTOR;;;2023-11-21 10:33:46
MDO000311;Installed;PM7.G4.DYC19/DR;FP-01-PM7-DRY-GRP4-DC19;;DOCTOR;;;2023-11-21 10:33:47
MDO000312;Installed;PM7.G4.DYC20/DR;FP-01-PM7-DRY-GRP4-DC20;;DOCTOR;;;2023-11-21 10:33:48
MDO000313;Installed;PM7.G4.DYC21/DR;FP-01-PM7-DRY-GRP4-DC21;;DOCTOR;;;2023-11-21 10:33:49
MDO000314;Installed;PM7.G4.DYC22/DR;FP-01-PM7-DRY-GRP4-DC22;;DOCTOR;;;2023-11-21 10:33:50
MDO000315;Installed;PM7.G4.DYC23/DR;FP-01-PM7-DRY-GRP4-DC23;;DOCTOR;;;2023-11-21 10:33:51
MDO000316;Installed;PM7.G4.DYC24/DR;FP-01-PM7-DRY-GRP4-DC24;;DOCTOR;;;2023-11-21 10:33:52
MDO000317;Installed;PM7.G4.DYC25/DR;FP-01-PM7-DRY-GRP4-DC25;;DOCTOR;;;2023-11-21 10:33:53
MDO000318;Installed;PM7.G4.DYC26/DR;FP-01-PM7-DRY-GRP4-DC26;;DOCTOR;;;2023-11-21 10:33:54
MGB000343;Installed;PM7.G5.GB1;FP-01-PM7-DRY-GRP5;;"GR.BOX;i=4.923,LAE-225,VALMET";;;2023-11-21 10:33:55
MGB000344;Installed;PM7.G5.GB2;FP-01-PM7-DRY-GRP5;;"GR.BOX;i=6.238,LAE-315,VALMET";;;2023-11-21 10:33:56
MGB000937;Installed;PM7.DRY.GRP5.GR;FP-01-PM7-DRY-GRP5;;GEAR REDUCER PM7 GROUP 5 DRIVE;;;2023-11-21 10:33:57
MGB001100;Installed;PM7.G5.CR3(D)/GB;FP-01-PM7-DRY-GRP5-CR03;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:33:58
MGB001101;Installed;PM7.G5.CR4A(D)/GB;FP-01-PM7-DRY-GRP5-CR04A;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:33:59
MGB001098;Installed;PM7.G5.CR12(D)/GB;FP-01-PM7-DRY-GRP5-CR12;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:34:00
MGB001099;Installed;PM7.G5.CR14(D)/GB;FP-01-PM7-DRY-GRP5-CR14;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:34:01
MDO000319;Installed;PM7.G5.DYC27/DR;FP-01-PM7-DRY-GRP5-DC27;;DOCTOR;;;2023-11-21 10:34:02
MDO000320;Installed;PM7.G5.DYC28/DR;FP-01-PM7-DRY-GRP5-DC28;;DOCTOR;;;2023-11-21 10:34:03
MGB000433;Installed;PM7.G5.DYC28/GB;FP-01-PM7-DRY-GRP5-DC28;;GEAR BOX;;;2023-11-21 10:34:04
MDO000321;Installed;PM7.G5.DYC29/DR;FP-01-PM7-DRY-GRP5-DC29;;DOCTOR;;;2023-11-21 10:34:05
MDO000322;Installed;PM7.G5.DYC30/DR;FP-01-PM7-DRY-GRP5-DC30;;DOCTOR;;;2023-11-21 10:34:06
MGM000345;Installed;PM7.G5.DYC30/DR/GM;FP-01-PM7-DRY-GRP5-DC30;;"GR.MOTOR;7.5kW,R67DT80K4,SEW-EURODRIVE";;;2023-11-21 10:34:07
MDO000323;Installed;PM7.G5.DYC31/DR;FP-01-PM7-DRY-GRP5-DC31;;DOCTOR;;;2023-11-21 10:34:08
MDO000324;Installed;PM7.G5.DYC32/DR;FP-01-PM7-DRY-GRP5-DC32;;DOCTOR;;;2023-11-21 10:34:09
MDO000325;Installed;PM7.G5.DYC33/DR;FP-01-PM7-DRY-GRP5-DC33;;DOCTOR;;;2023-11-21 10:34:10
MDO000326;Installed;PM7.G5.DYC34/DR;FP-01-PM7-DRY-GRP5-DC34;;DOCTOR;;;2023-11-21 10:34:11
MGB000938;Installed;PM7.DRY.GRP6.GR;FP-01-PM7-DRY-GRP6;;GEAR REDUCER PM7 GROUP 6 DRIVE;;;2023-11-21 10:34:12
MDO000327;Installed;PM7.G6.DYC35/DR;FP-01-PM7-DRY-GRP6-DC35;;DOCTOR;;;2023-11-21 10:34:13
MGB000437;Installed;PM7.G6.DYC35/GB;FP-01-PM7-DRY-GRP6-DC35;10008516;"GR.BOX;i=10.05,KVB-52E,1GH-280K,MOVENTAS";;;2023-11-21 10:34:14
MDO000328;Installed;PM7.G6.DYC36/DR;FP-01-PM7-DRY-GRP6-DC36;;DOCTOR;;;2023-11-21 10:34:15
MGB000434;Installed;PM7.G6.DYC36/GB;FP-01-PM7-DRY-GRP6-DC36;10021007;"GR.BOX;i=10.05,D1PHT280C,MOVENTAS";;;2023-11-21 10:34:16
MDO000329;Installed;PM7.G6.DYC37/DR;FP-01-PM7-DRY-GRP6-DC37;;DOCTOR;;;2023-11-21 10:34:17
MGB000435;Installed;PM7.G6.DYC37/GB;FP-01-PM7-DRY-GRP6-DC37;10021007;"GR.BOX;i=10.05,D1PHT280C,MOVENTAS";;;2023-11-21 10:34:18
MGM000301;Installed;PM7.G6.DYC37/DR/GM;FP-01-PM7-DRY-GRP6-DC37;10008635;"GR.MOTOR;0.55kW,i=184.07,R67DT80K4,SEW";;;2023-11-21 10:34:19
MDO000330;Installed;PM7.G6.DYC38/DR;FP-01-PM7-DRY-GRP6-DC38;;DOCTOR;;;2023-11-21 10:34:20
MGB000442;Installed;PM7.G6.DYC38/GB;FP-01-PM7-DRY-GRP6-DC38;10021007;"GR.BOX;i=10.05,D1PHT280C,MOVENTAS";;;2023-11-21 10:34:21
MDO000331;Installed;PM7.G6.DYC39/DR;FP-01-PM7-DRY-GRP6-DC39;;DOCTOR;;;2023-11-21 10:34:22
MGB000734;Installed;PM7.G6.DYC39/GB;FP-01-PM7-DRY-GRP6-DC39;10021007;"GR.BOX;i=10.05,D1PHT280C,MOVENTAS";;;2023-11-21 10:34:23
MDO000332;Installed;PM7.G6.DYC40/DR;FP-01-PM7-DRY-GRP6-DC40;;DOCTOR;;;2023-11-21 10:34:24
MGB000438;Installed;PM7.G6.DYC40/GB;FP-01-PM7-DRY-GRP6-DC40;10021007;"GR.BOX;i=10.05,D1PHT280C,MOVENTAS";;;2023-11-21 10:34:25
MDO000333;Installed;PM7.G6.DYC41/DR;FP-01-PM7-DRY-GRP6-DC41;;DOCTOR;;;2023-11-21 10:34:26
MGB000439;Installed;PM7.G6.DYC41/GB;FP-01-PM7-DRY-GRP6-DC41;10021007;"GR.BOX;i=10.05,D1PHT280C,MOVENTAS";;;2023-11-21 10:34:27
MDO000334;Installed;PM7.G6.DYC42/DR;FP-01-PM7-DRY-GRP6-DC42;;DOCTOR;;;2023-11-21 10:34:28
MGB000440;Installed;PM7.G6.DYC42/GB;FP-01-PM7-DRY-GRP6-DC42;10021007;"GR.BOX;i=10.05,D1PHT280C,MOVENTAS";;;2023-11-21 10:34:29
MGB000347;Installed;PM7.G7.GB1;FP-01-PM7-DRY-GRP7;;GEARBOX;;;2023-11-21 10:34:30
MGB000348;Installed;PM7.G7.GB2;FP-01-PM7-DRY-GRP7;;GEARBOX;;;2023-11-21 10:34:31
MGB000939;Installed;PM7.DRY.GRP7.GR;FP-01-PM7-DRY-GRP7;;GEAR REDUCER PM7 GROUP 7 DRIVE;;;2023-11-21 10:34:32
MDO000335;Installed;PM7.G7.DYC43/DR;FP-01-PM7-DRY-GRP7-DC43;;DOCTOR;;;2023-11-21 10:34:33
MGB000636;Installed;PM7.G7.DYC43/GB;FP-01-PM7-DRY-GRP7-DC43;10008675;"GR.BOX;i=2.524,PHA9015P11-LRF-2.5,PARAMA";;;2023-11-21 10:34:34
MDO000337;Installed;PM7.G7.DYC45/DR;FP-01-PM7-DRY-GRP7-DC45;;DOCTOR;;;2023-11-21 10:34:35
MDO000339;Installed;PM7.G7.DYC47/DR;FP-01-PM7-DRY-GRP7-DC47;;DOCTOR;;;2023-11-21 10:34:36
MGB001102;Installed;PM7.G7.DYC47(D)/GB;FP-01-PM7-DRY-GRP7-DC47;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:34:37
MGB001103;Installed;PM7.G3.VD10(D)/GB;FP-01-PM7-DRY-GRP7-VD10;10035739;"GR.BOX;i=2.75,PHA9030P2-LR-5.943,PARAMAX";;;2023-11-21 10:34:38
MGB001106;Installed;PM7.G8.CR3(D)/GB;FP-01-PM7-DRY-GRP8-CR03;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:34:40
MGB001107;Installed;PM7.G8.CR5(D)/GB;FP-01-PM7-DRY-GRP8-CR05;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:34:41
MGB001104;Installed;PM7.G8.CR13(D)/GB;FP-01-PM7-DRY-GRP8-CR13;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:34:42
MGB001105;Installed;PM7.G8.CR15(D)/GB;FP-01-PM7-DRY-GRP8-CR15;10035737;"GR.BOX;i=2.750,PHA9025P11-LR-2.750,PARAM";;;2023-11-21 10:34:43
MDO000340;Installed;PM7.G8.DYC48/DR;FP-01-PM7-DRY-GRP8-DC48;;DOCTOR;;;2023-11-21 10:34:44
MDO000341;Installed;PM7.G8.DYC49/DR;FP-01-PM7-DRY-GRP8-DC49;;DOCTOR;;;2023-11-21 10:34:45
MDO000342;Installed;PM7.G8.DYC50/DR;FP-01-PM7-DRY-GRP8-DC50;;DOCTOR;;;2023-11-21 10:34:46
MDO000343;Installed;PM7.G8.DYC51/DR;FP-01-PM7-DRY-GRP8-DC51;;DOCTOR;;;2023-11-21 10:34:47
MDO000344;Installed;PM7.G8.DYC52/DR;FP-01-PM7-DRY-GRP8-DC52;;DOCTOR;;;2023-11-21 10:34:48
MDO000345;Installed;PM7.G8.DYC53/DR;FP-01-PM7-DRY-GRP8-DC53;;DOCTOR;;;2023-11-21 10:34:49
MDO000346;Installed;PM7.G8.DYC54/DR;FP-01-PM7-DRY-GRP8-DC54;;DOCTOR;;;2023-11-21 10:34:50
MDO000347;Installed;PM7.G8.DYC55/DR;FP-01-PM7-DRY-GRP8-DC55;;DOCTOR;;;2023-11-21 10:34:51
MGB000349;Installed;PM7.G9.GB;FP-01-PM7-DRY-GRP9;;"GR.BOX;i=5.1,LAE-450,VALMET";;;2023-11-21 10:34:52
MGB000940;Installed;PM7.G9/G.REDUCER;FP-01-PM7-DRY-GRP9;;GEAR REDUCER PM7 GROUP 9 DRIVE;;;2023-11-21 10:34:53
MDO000348;Installed;PM7.G9.DYC56/DR;FP-01-PM7-DRY-GRP9-DC56;;DOCTOR;;;2023-11-21 10:34:54
MDO000349;Installed;PM7.G9.DYC57/DR;FP-01-PM7-DRY-GRP9-DC57;;DOCTOR;;;2023-11-21 10:34:55
MDO000350;Installed;PM7.G9.DYC58/DR;FP-01-PM7-DRY-GRP9-DC58;;DOCTOR;;;2023-11-21 10:34:56
MDO000351;Installed;PM7.G9.DYC59/DR;FP-01-PM7-DRY-GRP9-DC59;;DOCTOR;;;2023-11-21 10:34:57
EMO000784;Installed;PM7.GR.9 DRYER PAPER ROLL MOTO;FP-01-PM7-DRY-GRP9-PR01;10010638;"AC MOTOR;420V,50Hz,7.5KW,8P,160L,B3";;;2023-11-21 10:34:58
MFB000340;Installed;PM7.SP.SCN/BLW(COOLING);FP-01-PM7-DRY-SZPR-BL36;10037177;"BLOWER ASSY;0.75kW,2850RPM,127323-010";;;2023-11-21 10:34:59
EMO003485;Installed;PM7.MOUNT HOPE ROLL(EXP. ROLL);FP-01-PM7-DRY-SZPR-ER01;10026119;"AC MOTOR;420V,50Hz,11kW,6P,160L,B3";;;2023-11-21 10:35:00
EMO004972;Installed;PM7.SIZE PRESS PAPER ROLL 1/M;FP-01-PM7-DRY-SZPR-PR01;10010638;"AC MOTOR;420V,50Hz,7.5KW,8P,160L,B3";;;2023-11-21 10:35:01
EMO000643;Installed;PM7.SIZE PRESS PAPER ROLL 3/M;FP-01-PM7-DRY-SZPR-PR03;10010638;"AC MOTOR;420V,50Hz,7.5KW,8P,160L,B3";;;2023-11-21 10:35:02
MDO000254;Installed;PM7.SP.BOTT/DR;FP-01-PM7-DRY-SZPR-SPAB;;DOCTOR;;;2023-11-21 10:35:03
MDO000256;Installed;PM7.SP.TOP/DR;FP-01-PM7-DRY-SZPR-SPAT;;DOCTOR;;;2023-11-21 10:35:04
EMO003785;Installed;SP.R(BT)/GB/M;FP-01-PM7-DRY-SZPR-SPRB;10031222;"AC MOTOR;420V,50Hz,150kW,4P,280M,B3";;;2023-11-21 10:35:05
MGB000758;Installed;PM7.SP.R(BT).GB;FP-01-PM7-DRY-SZPR-SPRB;10027970;"GR.BOX;i=5.5,D1PSF40,MOVENTAS";;;2023-11-21 10:35:06
EMO001294;Installed;SP.R(TP)/GB/M;FP-01-PM7-DRY-SZPR-SPRT;10010637;"AC MOTOR;420V,50Hz,160kW,4P,280M,B3";;;2023-11-21 10:35:07
MGB000345;Installed;PM7.SP.R(TP).GB;FP-01-PM7-DRY-SZPR-SPRT;;"GR.BOX;i=5.5,D1PSF40,MOVENTAS";;;2023-11-21 10:35:08
MFB000102;Installed;PM7.EXH1;FP-01-PM7-HOO-BL01;;"BLOWER;2712m3/h,55kW,5425,NOTHERN";;;2023-11-21 10:35:09
MFB000103;Installed;PM7.EXH2;FP-01-PM7-HOO-BL02;;"BLOWER;1020m3/h,75kW,4450,NOTHERN";;;2023-11-21 10:35:10
MFB000104;Installed;PM7.EXH3;FP-01-PM7-HOO-BL03;;"BLOWER;3972m3/h,75kW,6000,NOTHERN";;;2023-11-21 10:35:11
MFB000105;Installed;PM7.EXH4;FP-01-PM7-HOO-BL04;;"BLOWER;3972m3/h,75kW,6000,NOTHERN";;;2023-11-21 10:35:12
